GeneID;Gene;Base mean;log2(FC);StdErr;Wald-Stats;P-value;P-adj;;;;;;;;;;;
ENSG00000227400;AC012501.1;57,23667058;-1,399685755;0,284126408;-4,926278285;8,38E-07;3,25E-06;;;;;;;;;;;
ENSG00000228109;MELTF-AS1;1719,368013;-1,399360879;0,091787997;-15,24557589;1,76E-52;4,20E-51;;;;;;;;;;;
ENSG00000178033;CALHM5;115,0251351;-1,398633115;0,242674528;-5,763411299;8,24E-09;3,77E-08;;;;;;;;;;;
ENSG00000257046;AC011604.2;3635,023153;-1,397965875;0,056757915;-24,63032456;5,98E-134;5,95E-132;;;;;;;;;;;
ENSG00000111087;GLI1;34,86876657;-1,394801862;0,324404633;-4,299574417;1,71E-05;5,84E-05;;;;;;;;;;;
ENSG00000138311;ZNF365;258,9406571;-1,394385434;0,151225797;-9,220552741;2,96E-20;2,54E-19;;;;;;;;;;;
ENSG00000229771;AL035665.1;173,291633;-1,39424385;0,180186407;-7,737785979;1,01E-14;6,70E-14;;;;;;;;;;;
ENSG00000064547;LPAR2;976,1563523;-1,3934772;0,087552763;-15,9158564;4,92E-57;1,33E-55;;;;;;;;;;;
ENSG00000280422;AC115284.2;27,565089;-1,390579458;0,35399468;-3,928249598;8,56E-05;0,000271303;;;;;;;;;;;
ENSG00000154358;OBSCN;1421,889286;-1,389426699;0,100496465;-13,82562754;1,79E-43;3,30E-42;;;;;;;;;;;
ENSG00000148848;ADAM12;413,9552353;-1,388998791;0,122300431;-11,35726812;6,82E-30;8,22E-29;;;;;;;;;;;
ENSG00000260441;AC020978.2;622,752161;-1,388951679;0,106342869;-13,06107017;5,49E-39;8,85E-38;;;;;;;;;;;
ENSG00000261251;Z97055.2;11,26780781;-1,388611303;0,385969364;-3,597724152;0,000321014;0,000943308;;;;;;;;;;;
ENSG00000050327;ARHGEF5;90,05887323;-1,388483239;0,240400647;-5,775705083;7,66E-09;3,52E-08;;;;;;;;;;;
ENSG00000271762;;386,1684312;-1,387559457;0,132089968;-10,50465436;8,22E-26;8,72E-25;;;;;;;;;;;
ENSG00000166741;NNMT;3595,390848;-1,385359196;0,05301965;-26,1291651;1,70E-150;2,05E-148;;;;;;;;;;;
ENSG00000251381;LINC00958;12,35317159;-1,3848585;0,384404677;-3,602605748;0,000315043;0,000926679;;;;;;;;;;;
ENSG00000125872;LRRN4;596,124506;-1,384551678;0,110905679;-12,48404673;9,12E-36;1,33E-34;;;;;;;;;;;
ENSG00000080493;SLC4A4;341,449007;-1,381752137;0,146144063;-9,454726451;3,24E-21;2,89E-20;;;;;;;;;;;
ENSG00000258525;AL049830.3;181,9842767;-1,381307243;0,180932409;-7,634382664;2,27E-14;1,47E-13;;;;;;;;;;;
ENSG00000105875;WDR91;2505,725291;-1,381274379;0,059373742;-23,26406144;1,03E-119;8,29E-118;;;;;;;;;;;
ENSG00000157445;CACNA2D3;6,151482427;-1,377590829;0,369862552;-3,724602079;0,000195624;0,000589602;;;;;;;;;;;
ENSG00000281314;;11,77560222;-1,376943705;0,38601584;-3,567065291;0,000361002;0,001052037;;;;;;;;;;;
ENSG00000025434;NR1H3;1820,084388;-1,373248931;0,068393837;-20,0785479;1,14E-89;5,93E-88;;;;;;;;;;;
ENSG00000174175;SELP;5,980712232;-1,371727112;0,363956871;-3,768927639;0,00016395;0,000499824;;;;;;;;;;;
ENSG00000123612;ACVR1C;76,11528047;-1,371216518;0,263681278;-5,200280154;1,99E-07;8,15E-07;;;;;;;;;;;
ENSG00000134121;CHL1;5,88320335;-1,369785328;0,363914983;-3,764025648;0,0001672;0,000508702;;;;;;;;;;;
ENSG00000211448;DIO2;48,41374509;-1,369210815;0,288527413;-4,745513779;2,08E-06;7,77E-06;;;;;;;;;;;
ENSG00000131480;AOC2;385,4656608;-1,369166056;0,136306049;-10,04479304;9,69E-24;9,53E-23;;;;;;;;;;;
ENSG00000183098;GPC6;1441,047287;-1,368772458;0,07265991;-18,83806974;3,68E-79;1,58E-77;;;;;;;;;;;
ENSG00000149573;MPZL2;140,4401879;-1,368462764;0,199653555;-6,854186822;7,17E-12;4,04E-11;;;;;;;;;;;
ENSG00000175147;TMEM51-AS1;64,06653302;-1,367521637;0,262546962;-5,208674394;1,90E-07;7,81E-07;;;;;;;;;;;
ENSG00000251026;LINC02163;22,02825727;-1,366756377;0,361343377;-3,782430958;0,000155304;0,000474816;;;;;;;;;;;
ENSG00000178462;TUBAL3;43,16769311;-1,365953748;0,307303018;-4,44497343;8,79E-06;3,09E-05;;;;;;;;;;;
ENSG00000105246;EBI3;66,83757175;-1,365337276;0,305520439;-4,468890131;7,86E-06;2,78E-05;;;;;;;;;;;
ENSG00000170356;OR2A20P;14,32625324;-1,364812297;0,380545926;-3,586458831;0,000335199;0,000982081;;;;;;;;;;;
ENSG00000130822;PNCK;47,30280655;-1,36389324;0,291555939;-4,67798134;2,90E-06;1,07E-05;;;;;;;;;;;
ENSG00000179593;ALOX15B;15,32251008;-1,3637336;0,379815187;-3,590518877;0,00033002;0,000967968;;;;;;;;;;;
ENSG00000103066;PLA2G15;4280,255264;-1,363181491;0,052239226;-26,09497879;4,16E-150;4,95E-148;;;;;;;;;;;
ENSG00000060140;STYK1;1047,38339;-1,3623095;0,096206343;-14,1602877;1,61E-45;3,16E-44;;;;;;;;;;;
ENSG00000163898;LIPH;2874,7813;-1,35454343;0,067240008;-20,14490292;2,98E-90;1,57E-88;;;;;;;;;;;
